2015-04-21T05:17:36 2014ARSRCommissioning 40606 I10565 0.184 0.000914874 0.0606855 31.4821 110.499 222.113  
2015-04-21T05:33:07 2014ARSRCommissioning 40608 I10565 0.187 0.000968563 0.144579 55.9351 110.503 211.868  
2015-04-21T05:38:52 2014ARSRCommissioning 40609 I10565 0.189 0.000983598 0.0479403 50.8051 110.503 211.906  
2015-04-21T06:02:52 2014ARSRCommissioning 40617 I12112 0.2 0.000940582 0.0165724 18.1179 107.429 345.178  
2015-04-21T06:08:33 2014ARSRCommissioning 40618 I12112 0.184 0.000947772 -0.0288858 18.9406 107.432 339.631  
2015-04-23T03:32:48 2014ARSRCommissioning 40703 I12112 0.15 0.000888706 0.0287194 15.4165 107.434 345.594  
2015-04-23T03:38:30 2014ARSRCommissioning 40704 I12112 0.154 0.000915638 -0.0393721 16.8236 107.43 363.953  
2015-04-23T10:05:59 2014ARSRCommissioning 40757 I17208 0.154 0.000977288 0.0904538 47.9898 110.55 355.334  
2015-04-23T10:11:41 2014ARSRCommissioning 40758 I17208 0.154 0.000960093 -0.014767 47.4069 110.548 379.635  
2015-04-24T02:52:47 2014ARSRCommissioning 40789 I12112 0.122 0.000944124 -2.04366 15.3997 107.438 53.59  
